run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
90,"([21, 56, 75, 91, 94, 103, 158, 170, 181, 187, 199, 209, 227, 231, 242], np.float64(1.6057093176002983))","([94], np.float64(130.8295974253558))","([21, 56, 75, 91, 94, 103, 158, 170, 181, 187, 199, 209, 227, 231, 242], np.float64(0.2654615801950953))","([91, 94], np.float64(129.8832912593716))"
91,"([39, 42, 65, 73, 129, 131, 139, 146, 156, 158, 168, 172, 228, 248], np.float64(111.42632203191654))","([], np.float64(139.73550644480153))","([42, 56, 65, 73, 89, 107, 129, 131, 139, 146, 147, 158, 168, 172, 222, 228, 235, 248], np.float64(111.14324832811195))","([], np.float64(139.42540944355238))"
92,"([19, 29, 44, 52, 61, 74, 92, 99, 125, 154, 170, 172, 223, 230, 246], np.float64(1.9059045684711693))","([], np.float64(146.47370426663548))","([19, 29, 44, 52, 61, 74, 92, 99, 125, 154, 170, 172, 221, 223, 230, 246], np.float64(0.4056246910515021))","([], np.float64(147.08397742755997))"
93,"([35, 41, 47, 50, 58, 74, 82, 87, 96, 125, 132, 171, 233, 239, 249], np.float64(0.6913660023428213))","([], np.float64(128.69451024742565))","([35, 41, 47, 50, 58, 74, 82, 87, 96, 125, 132, 171, 233, 239, 249], np.float64(0.213425491078413))","([], np.float64(128.28690908003628))"
94,"([5, 26, 52, 59, 85, 103, 164, 184, 186, 191, 234, 244, 245], np.float64(140.60090071083332))","([], np.float64(132.52927665367278))","([26, 59, 70, 79, 85, 103, 130, 164, 175, 184, 186, 199, 234, 245, 248], np.float64(0.19651928309911768))","([], np.float64(132.15970493117487))"
95,"([37, 45, 50, 82, 113, 116, 125, 133, 152, 164, 189, 201, 202, 206, 225, 226, 241], np.float64(2.9811028077047657))","([], np.float64(146.53630894898413))","([37, 45, 50, 113, 116, 125, 133, 152, 164, 201, 202, 206, 225, 226, 241], np.float64(0.29176278551800466))","([], np.float64(146.088502256847))"
96,"([35, 39, 69, 93, 108, 183, 187, 198, 204, 212, 228, 229, 239, 248], np.float64(59.30412185895488))","([], np.float64(137.58373042422429))","([9, 23, 27, 30, 39, 69, 83, 93, 108, 120, 145, 183, 198, 212, 228, 229, 239, 248], np.float64(88.315985238431))","([], np.float64(137.98344602594295))"
97,"([9, 11, 40, 69, 90, 110, 144, 167, 170, 182, 192, 206, 207, 212, 242], np.float64(1.4015129054489397))","([], np.float64(133.1196196684455))","([9, 11, 40, 69, 90, 110, 144, 167, 170, 182, 192, 206, 207, 212, 242], np.float64(0.13256714867762814))","([110, 192], np.float64(122.23384149765849))"
98,"([23, 70, 79, 93, 97, 102, 106, 112, 122, 138, 139, 148, 178, 214, 220, 222], np.float64(110.59112416151615))","([], np.float64(136.4973559478789))","([23, 24, 35, 70, 79, 106, 139, 148, 167, 177, 178, 195, 208, 218, 238], np.float64(0.19750958486518988))","([], np.float64(136.6918658819787))"
99,"([13, 19, 30, 81, 144, 169, 174, 197, 204, 208, 220, 221, 234, 241, 248], np.float64(2.738461323950349))","([], np.float64(132.62362839403724))","([13, 19, 30, 81, 144, 169, 174, 197, 204, 208, 220, 221, 234, 241, 248], np.float64(0.2873716092970493))","([], np.float64(132.78519640897434))"
