run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
80,"([23, 37, 78, 86, 96, 97, 110, 198, 203, 210, 228, 230, 236, 242], np.float64(140.02342528868485))","([78], np.float64(170.3061808243273))","([23, 37, 46, 62, 75, 78, 85, 86, 94, 96, 123, 141, 177, 198, 203, 210, 218, 221, 242], np.float64(0.7524902562496438))","([37, 78], np.float64(168.84785960125365))"
81,"([2, 5, 28, 40, 41, 63, 70, 124, 129, 146, 150, 160, 161, 170, 176, 208, 220, 224, 238], np.float64(1.480449574368449))","([], np.float64(175.89248001570738))","([2, 5, 28, 40, 41, 63, 70, 124, 129, 146, 150, 160, 161, 170, 176, 208, 220, 224, 238], np.float64(0.45374686407153614))","([161], np.float64(172.56629848682422))"
82,"([40, 41, 82, 87, 125, 127, 131, 137, 155, 166, 177, 190, 193, 199, 242, 245], np.float64(119.33007239284841))","([131], np.float64(182.23314435814618))","([16, 19, 40, 41, 57, 67, 82, 87, 125, 127, 131, 166, 177, 190, 206, 238, 242, 243, 247], np.float64(0.3581714020558247))","([131], np.float64(184.6254184817947))"
83,"([1, 20, 52, 59, 88, 99, 122, 132, 142, 149, 150, 155, 178, 183, 190, 204, 211, 235, 238, 240, 247], np.float64(117.17901255840306))","([190], np.float64(158.51983217828578))","([20, 34, 59, 116, 122, 132, 142, 150, 152, 178, 183, 190, 206, 211, 224, 231, 238, 240, 247], np.float64(75.29286247628035))","([190], np.float64(158.47581749438055))"
84,"([3, 12, 26, 42, 50, 55, 58, 60, 62, 67, 95, 101, 110, 111, 125, 127, 131, 138, 155, 177, 210, 226], np.float64(97.30198510240596))","([], np.float64(167.48999643475526))","([12, 26, 42, 50, 58, 60, 67, 95, 97, 110, 111, 127, 128, 138, 209, 210, 226, 237, 238], np.float64(0.2520687164410003))","([42], np.float64(160.9631171805211))"
85,"([15, 33, 45, 83, 85, 101, 107, 134, 158, 166, 172, 176, 182, 184, 193, 201, 202, 240], np.float64(88.03624669890688))","([], np.float64(173.02999265583128))","([15, 16, 60, 82, 83, 84, 85, 101, 107, 108, 134, 158, 172, 176, 182, 193, 202, 240, 246], np.float64(0.2778964100713556))","([], np.float64(172.91496664144267))"
86,"([4, 17, 44, 63, 87, 93, 96, 122, 126, 127, 140, 184, 200, 221, 244], np.float64(136.35843976439182))","([], np.float64(185.65003804591333))","([4, 17, 26, 44, 63, 87, 93, 127, 140, 145, 155, 176, 184, 191, 201, 207, 221, 241, 244], np.float64(0.4240621444734053))","([], np.float64(185.06527161390673))"
87,"([8, 53, 58, 71, 83, 120, 129, 136, 140, 188, 189, 196, 210], np.float64(156.79874217961384))","([], np.float64(187.0665286549875))","([3, 8, 21, 22, 53, 58, 60, 67, 71, 81, 102, 120, 123, 135, 139, 140, 181, 188, 189, 196, 210, 215, 220, 223, 228], np.float64(117.44774628315513))","([53], np.float64(173.35491196936928))"
88,"([8, 24, 32, 69, 85, 98, 99, 105, 106, 131, 143, 148, 149, 159, 163, 166, 199, 207, 218, 221, 243, 246], np.float64(197.0022001946296))","([], np.float64(159.7798354660471))","([15, 69, 86, 91, 97, 105, 113, 114, 143, 159, 166, 175, 182, 188, 204, 221, 228, 229, 243], np.float64(0.3421773421206503))","([], np.float64(159.6091752199511))"
89,"([12, 29, 48, 58, 63, 114, 134, 211, 216, 217, 221, 227, 234, 247], np.float64(209.09379633247974))","([], np.float64(170.03433896656298))","([7, 9, 29, 30, 43, 45, 48, 63, 77, 82, 89, 148, 155, 162, 175, 205, 211, 216, 239], np.float64(0.44362348387309974))","([], np.float64(170.28892961658875))"
90,"([25, 31, 84, 86, 88, 90, 98, 115, 143, 144, 171, 173, 178, 194, 197, 198, 223, 225, 240], np.float64(0.4884507652962502))","([], np.float64(172.02597057136347))","([25, 31, 84, 86, 88, 90, 98, 115, 143, 144, 171, 173, 178, 194, 197, 198, 223, 225, 240], np.float64(0.444263640329733))","([], np.float64(172.37041025567203))"
91,"([10, 52, 58, 109, 138, 169, 180, 191, 210, 221, 249], np.float64(149.8623424869046))","([180], np.float64(180.27912744429375))","([10, 58, 109, 138, 156, 167, 169, 180, 204, 210, 221, 249], np.float64(155.76569558093627))","([180], np.float64(180.62001644569887))"
92,"([5, 21, 42, 43, 83, 92, 97, 128, 137, 140, 144, 180, 185, 186, 202, 210, 216, 219, 230], np.float64(4.978005883539301))","([], np.float64(166.69678634414038))","([5, 21, 42, 43, 83, 92, 97, 128, 137, 140, 144, 180, 185, 186, 202, 210, 216, 219, 230], np.float64(0.27876068500640644))","([], np.float64(167.09301473217357))"
93,"([24, 52, 58, 104, 105, 121, 137, 140, 143, 164, 168, 225, 230, 232, 236, 241, 244], np.float64(237.73742712181573))","([], np.float64(188.38602915560386))","([13, 17, 24, 49, 52, 58, 103, 104, 113, 164, 168, 179, 192, 209, 211, 216, 218, 220, 230, 232, 236, 244], np.float64(66.75113970370116))","([], np.float64(188.6662149520829))"
94,"([2, 7, 10, 35, 36, 37, 52, 65, 74, 76, 94, 113, 146, 177, 195, 197, 201, 234, 244, 246], np.float64(110.95694171271921))","([94], np.float64(171.81590297943674))","([2, 10, 13, 18, 20, 27, 52, 74, 76, 92, 94, 111, 113, 124, 127, 177, 190, 191, 197, 201, 234, 244, 246], np.float64(50.65570986659522))","([2, 94], np.float64(165.26916442005174))"
95,"([12, 24, 39, 55, 68, 78, 106, 117, 128, 209, 210, 212, 213, 219, 234, 249], np.float64(132.83998978437168))","([], np.float64(174.48334282094655))","([5, 12, 39, 44, 78, 103, 106, 117, 128, 157, 179, 209, 210, 213, 219, 227, 234, 235, 249], np.float64(0.837593759190669))","([], np.float64(175.0305392882811))"
96,"([33, 56, 64, 65, 83, 114, 117, 148, 172, 205, 218, 232, 242], np.float64(92.46157952277848))","([], np.float64(162.29560428888175))","([33, 51, 56, 60, 64, 65, 83, 114, 117, 137, 148, 172, 185, 198, 205, 218, 223, 231, 232], np.float64(0.5066961859811492))","([], np.float64(162.33857229746454))"
97,"([7, 23, 29, 31, 108, 112, 133, 135, 143, 154, 235, 236, 240, 241], np.float64(180.39145819469036))","([29, 31], np.float64(175.79474631935784))","([7, 11, 29, 31, 50, 78, 93, 95, 97, 112, 127, 133, 154, 156, 236, 240, 241, 242, 249], np.float64(0.11788055642589229))","([29, 31], np.float64(175.6193587418265))"
98,"([4, 10, 11, 26, 48, 78, 79, 95, 108, 121, 126, 129, 148, 149, 170, 202, 239, 244], np.float64(68.33465238548324))","([], np.float64(169.87114539975352))","([4, 10, 11, 17, 26, 47, 48, 78, 95, 108, 121, 129, 148, 149, 152, 202, 215, 239, 244], np.float64(0.26447940395591785))","([95, 244], np.float64(151.23607240279205))"
99,"([8, 18, 36, 51, 56, 58, 91, 92, 108, 116, 117, 118, 130, 191], np.float64(61.54654665376176))","([], np.float64(178.9217603166363))","([8, 18, 35, 36, 51, 56, 58, 91, 92, 108, 112, 116, 117, 118, 130, 164, 190, 191, 235], np.float64(0.36861145850848903))","([191], np.float64(194.14336732747583))"
