run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
37,"([4, 15, 24, 44], np.float64(22.835773755719885))","([4, 15, 24, 44], np.float64(0.025001360454608282))","([4, 15, 24, 44], np.float64(0.0344733267014592))"
38,"([20, 25, 26, 28], np.float64(14.4735781653778))","([20, 25, 26, 28], np.float64(0.04854270365086606))","([20, 25, 26, 28], np.float64(37.08496006236043))"
39,"([5, 21, 25, 43], np.float64(21.280994435092374))","([5, 21, 25, 43], np.float64(0.02472350559511677))","([5, 21, 25, 43], np.float64(0.08731201151320349))"
40,"([29, 33, 35, 44], np.float64(14.975106611515088))","([29, 33, 35, 44], np.float64(7.046363075333112))","([], np.float64(53.97451415976252))"
41,"([3, 6, 11, 14], np.float64(21.952805633514625))","([3, 6, 11, 14], np.float64(0.6779572138954393))","([3, 6, 11, 14], np.float64(0.045217509184894186))"
42,"([6, 15, 43, 49], np.float64(12.934862950561783))","([6, 15, 43, 49], np.float64(0.44022227397737884))","([6, 15, 43, 49], np.float64(0.057463855858819184))"
43,"([24, 30, 35, 45], np.float64(23.776606392825066))","([24, 30, 35, 45], np.float64(13.175472818272992))","([24, 30, 35, 45], np.float64(21.61590224102799))"
44,"([16, 22, 38, 46], np.float64(20.81650546378904))","([16, 22, 38, 46], np.float64(6.748590434710098))","([16, 22, 38, 46], np.float64(15.671988368893942))"
45,"([8, 19, 26, 45], np.float64(23.265439361000748))","([8, 19, 26, 45], np.float64(0.027127258175363628))","([], np.float64(61.32841433567906))"
46,"([0, 10, 15, 16], np.float64(0.03846421315704983))","([0, 10, 15, 16], np.float64(0.32028748024304604))","([0, 10, 15, 16], np.float64(1.5513916102496434))"
47,"([1, 10, 13, 48], np.float64(22.657542591468417))","([1, 10, 13, 48], np.float64(1.7491185292131142))","([1, 10, 13, 48], np.float64(0.044547552640816515))"
48,"([0, 20, 24, 42], np.float64(21.344810309626066))","([0, 20, 24, 42], np.float64(0.013524633412845585))","([0, 20, 24, 42], np.float64(6.678469124683398))"
49,"([0, 21, 26, 30], np.float64(23.018615211391452))","([0, 21, 26, 30], np.float64(6.397635729835121))","([0, 21, 26, 30], np.float64(6.47972335268202))"
