run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
22,"([4, 6, 11, 46], np.float64(22.976904992337726))","([], np.float64(54.62737786920379))","([], np.float64(54.63460681363865))"
23,"([0, 6, 31, 42], np.float64(22.389339898659546))","([], np.float64(55.53069626884695))","([], np.float64(55.530039964790326))"
24,"([1, 8, 14, 37], np.float64(22.676276736199572))","([], np.float64(57.96624093675225))","([], np.float64(57.96775310314732))"
25,"([2, 13, 20, 26], np.float64(23.82173078257577))","([], np.float64(62.51145186503667))","([], np.float64(62.513167858469984))"
26,"([25, 38, 47, 48], np.float64(22.32411407802104))","([], np.float64(60.82656341324313))","([], np.float64(60.828208390845376))"
27,"([6, 9, 19, 44], np.float64(22.944169384811037))","([], np.float64(52.66785306569895))","([], np.float64(52.677805902254484))"
28,"([19, 35, 38, 44], np.float64(23.26271261319296))","([], np.float64(55.54640886058623))","([], np.float64(55.556578363639034))"
29,"([8, 14, 38, 41], np.float64(32.71522111166776))","([14], np.float64(53.48859160407184))","([], np.float64(56.70679161204715))"
30,"([20, 21, 34, 35], np.float64(21.718056754138207))","([], np.float64(54.6186420481643))","([], np.float64(54.61829942574908))"
31,"([13, 26, 28, 37], np.float64(53.30736527388148))","([13, 26], np.float64(61.25699380352077))","([13], np.float64(64.0963965166699))"
32,"([8, 9, 26, 37], np.float64(22.825738609987575))","([26], np.float64(59.10105387181683))","([], np.float64(62.202919936059395))"
33,"([5, 23, 44, 45], np.float64(23.6606720597701))","([], np.float64(57.12073683671667))","([], np.float64(57.12151036657051))"
34,"([2, 11, 21, 24], np.float64(20.590224045520937))","([], np.float64(51.893052402389294))","([], np.float64(51.891171534059005))"
35,"([7, 30, 47, 49], np.float64(25.228791029115992))","([], np.float64(61.30615417140939))","([], np.float64(61.311751546547285))"
36,"([11, 17, 35, 41], np.float64(22.983083517141523))","([], np.float64(53.10145992493167))","([], np.float64(53.09915140388173))"
37,"([4, 15, 24, 44], np.float64(23.363970871071373))","([], np.float64(51.90728553269417))","([], np.float64(51.907928213644816))"
38,"([20, 25, 26, 28], np.float64(23.843699091100312))","([20, 28], np.float64(43.15240727980567))","([], np.float64(58.08189098404221))"
39,"([5, 21, 25, 43], np.float64(21.982955028207165))","([21], np.float64(57.544291404754155))","([], np.float64(60.94850863901696))"
40,"([29, 33, 35, 44], np.float64(22.67866387983213))","([], np.float64(54.31240843195487))","([], np.float64(54.32115731101798))"
41,"([3, 6, 11, 14], np.float64(39.215906314341424))","([6, 11], np.float64(46.14369368986646))","([], np.float64(59.00238385205473))"
42,"([6, 49], np.float64(44.68385005301441))","([], np.float64(55.0962383691143))","([], np.float64(55.10073454118299))"
43,"([24, 30, 35, 45], np.float64(24.853483347693476))","([], np.float64(55.41995192144356))","([], np.float64(55.41879066053702))"
44,"([16, 22, 38, 46], np.float64(22.127684618655003))","([], np.float64(60.41116133114939))","([], np.float64(60.411282321876485))"
45,"([8, 19, 26, 45], np.float64(24.259821542458557))","([], np.float64(61.27868049344276))","([], np.float64(61.274980480271815))"
46,"([0, 10, 15, 16], np.float64(23.05751568272839))","([], np.float64(59.741987379392356))","([], np.float64(59.74110096070706))"
47,"([1, 10, 13, 48], np.float64(23.13589121314215))","([], np.float64(59.61068630208752))","([], np.float64(59.617940627658825))"
48,"([0, 20, 24, 42], np.float64(21.40724549610176))","([], np.float64(62.26260089489204))","([], np.float64(62.26262752375222))"
49,"([0, 21, 26, 30], np.float64(41.53748256866611))","([21, 30], np.float64(46.85601275360738))","([], np.float64(55.13948548511114))"
