run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
20,"([4, 7, 15, 28], np.float64(0.018676153549271254))","([4, 7, 15, 28], np.float64(0.013622866063818354))","([4, 7, 15, 28], np.float64(13.069976530547033))"
21,"([13, 15, 30, 41], np.float64(20.0634272810098))","([13, 15, 30, 41], np.float64(0.020549396586242375))","([13, 15, 30, 41], np.float64(10.1803385651947))"
22,"([4, 6, 11, 46], np.float64(22.212315327003704))","([4, 6, 11, 46], np.float64(0.02055426496222235))","([4, 6, 11, 46], np.float64(0.03472488333494024))"
23,"([0, 6, 31, 42], np.float64(13.722063122781728))","([0, 6, 31, 42], np.float64(34.45875008849262))","([6, 42], np.float64(42.62373516665661))"
24,"([1, 8, 14, 37], np.float64(14.213454160538596))","([1, 8, 14, 37], np.float64(0.0952163524909916))","([1, 8, 14, 37], np.float64(4.0589066791156805))"
25,"([2, 13, 20, 26], np.float64(15.388399304540481))","([2, 13, 20, 26], np.float64(0.021369571562171723))","([2, 13, 20, 26], np.float64(1.8672206392834187))"
26,"([25, 38, 47, 48], np.float64(21.471118114197203))","([25, 38, 47, 48], np.float64(0.02463813029118752))","([25, 38, 47, 48], np.float64(2.758967876008765))"
27,"([6, 9, 19, 44], np.float64(22.947893662530923))","([6, 9, 19, 44], np.float64(0.02271111440944929))","([6, 9, 19, 44], np.float64(0.05525437403703508))"
28,"([19, 35, 38, 44], np.float64(0.058638616648142856))","([19, 35, 38, 44], np.float64(0.022887017153448725))","([19, 35, 38, 44], np.float64(12.668255815922224))"
29,"([8, 14, 38, 41], np.float64(0.040577446421494634))","([8, 14, 38, 41], np.float64(0.02580955280166538))","([8, 14, 38, 41], np.float64(7.3326510520128245))"
30,"([20, 21, 34, 35], np.float64(21.565952945701305))","([20, 21, 34, 35], np.float64(0.07491177624812248))","([20], np.float64(52.70467553301892))"
31,"([13, 26, 28, 37], np.float64(16.07890157044041))","([13, 26, 28, 37], np.float64(0.22561729641312075))","([13, 26], np.float64(51.124634580378604))"
32,"([8, 9, 26, 37], np.float64(23.17640372303174))","([8, 9, 26, 37], np.float64(40.266579953708664))","([8, 9, 26, 37], np.float64(10.870108565576547))"
33,"([5, 23, 44, 45], np.float64(23.574577165465456))","([5, 23, 44, 45], np.float64(0.020388111890843344))","([5, 23, 44, 45], np.float64(0.09895321029767504))"
34,"([2, 11, 21, 24], np.float64(0.03962939476310546))","([2, 11, 21, 24], np.float64(0.020903334243584672))","([2, 11, 21, 24], np.float64(0.040554772573698765))"
35,"([7, 30, 47, 49], np.float64(24.792826887332122))","([7, 30, 47, 49], np.float64(0.8733627343405974))","([7, 30, 47, 49], np.float64(13.550327851595076))"
36,"([11, 17, 35, 41], np.float64(14.680776389583995))","([11, 17, 35, 41], np.float64(0.028440601792383547))","([11, 17, 35, 41], np.float64(0.057139142954246915))"
37,"([4, 15, 24, 44], np.float64(22.222269374759993))","([4, 15, 24, 44], np.float64(0.16571071883040764))","([4, 15, 24, 44], np.float64(0.03949353378601721))"
38,"([20, 25, 26, 28], np.float64(22.750606205899995))","([20, 25, 26, 28], np.float64(0.11817022441566769))","([25, 26], np.float64(49.582393498701755))"
39,"([5, 21, 25, 43], np.float64(0.074058227498682))","([5, 43], np.float64(46.59167112273788))","([5, 21, 25, 43], np.float64(39.3202066027858))"
40,"([29, 33, 35, 44], np.float64(14.53377712211433))","([29, 33, 35, 44], np.float64(7.074322524619782))","([29, 33, 35, 44], np.float64(33.78899027438685))"
41,"([3, 6, 11, 14], np.float64(15.196941495230062))","([3, 6, 11, 14], np.float64(0.0263104869296707))","([3, 6, 11, 14], np.float64(7.311574495209096))"
42,"([6, 15, 43, 49], np.float64(13.262452435516844))","([6, 15, 43, 49], np.float64(0.033083991426077444))","([6, 15, 43, 49], np.float64(0.02217684808246931))"
43,"([24, 30, 35, 45], np.float64(15.226179657379522))","([24, 30, 35, 45], np.float64(0.7974757212549105))","([24, 30, 35, 45], np.float64(10.221280181409263))"
44,"([16, 22, 38, 46], np.float64(22.2234831981538))","([16, 22, 38, 46], np.float64(0.022709396299323115))","([16, 22, 38, 46], np.float64(0.04122078860592396))"
45,"([8, 19, 26, 45], np.float64(14.209601676829687))","([8, 19, 26, 45], np.float64(0.04047295072601704))","([8, 19, 26, 45], np.float64(1.45221228640454))"
46,"([0, 10, 15, 16], np.float64(22.56945922688819))","([0, 10, 15, 16], np.float64(0.14133084259634354))","([0, 10, 15, 16], np.float64(2.9774150151920757))"
47,"([1, 10, 13, 48], np.float64(22.695501562850968))","([1, 10, 13, 48], np.float64(0.0924127356705987))","([], np.float64(58.983068229136705))"
48,"([0, 20, 24, 42], np.float64(21.454207536871333))","([0, 20, 24, 42], np.float64(0.024402028443099983))","([], np.float64(62.26291280759602))"
49,"([0, 21, 26, 30], np.float64(14.689681209188548))","([0, 21, 26, 30], np.float64(0.027873768284654606))","([0, 21, 26, 30], np.float64(0.05109702601420642))"
