run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
39,"([5, 21, 25, 43], np.float64(0.0249735254786331))","([5, 21, 25, 43], np.float64(0.022383487813777508))","([5, 21, 25, 43], np.float64(0.0498691090837295))"
40,"([29, 33, 35, 44], np.float64(22.501167626776343))","([29, 33, 35, 44], np.float64(11.845852288700534))","([29, 33, 35, 44], np.float64(7.911401612499202))"
41,"([3, 6, 11, 14], np.float64(14.95521298378894))","([3, 6, 11, 14], np.float64(3.211777264886011))","([6, 11], np.float64(46.35446414439354))"
42,"([6, 15, 43, 49], np.float64(14.295629206974896))","([6, 15, 43, 49], np.float64(0.027559096189164415))","([6, 15, 43, 49], np.float64(0.03857884157484109))"
43,"([35, 45], np.float64(44.488664471880675))","([24, 30, 35, 45], np.float64(6.739020881190516))","([24, 30, 35, 45], np.float64(0.03770356544671381))"
44,"([16, 22, 38, 46], np.float64(22.23043556841316))","([16, 22, 38, 46], np.float64(0.0214941084539566))","([16, 22, 38, 46], np.float64(10.093931018335963))"
45,"([8, 19, 26, 45], np.float64(42.9007713609659))","([8, 19, 26, 45], np.float64(0.023397803851670396))","([8, 19, 26, 45], np.float64(0.05181135224932549))"
46,"([0, 10, 15, 16], np.float64(22.542641858311384))","([0, 10, 15, 16], np.float64(0.01841021069485968))","([0, 10, 15, 16], np.float64(0.057182894777215214))"
47,"([1, 10, 13, 48], np.float64(22.409128150840427))","([1, 10, 13, 48], np.float64(37.11021217601675))","([1, 10, 13, 48], np.float64(17.444018116494707))"
48,"([0, 20, 24, 42], np.float64(14.611298050085413))","([0, 20, 24, 42], np.float64(36.94046279152362))","([0, 20, 24, 42], np.float64(0.08250860880053003))"
49,"([0, 21, 26, 30], np.float64(0.1055900074187217))","([0, 21, 26, 30], np.float64(0.03259001589266515))","([0, 21, 26, 30], np.float64(0.054040343629474095))"
