run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
13,"([8, 10, 31, 41], np.float64(12.925546930901561))","([8, 10, 31, 41], np.float64(0.030873296399120134))","([8, 10, 31, 41], np.float64(13.572690912782068))"
14,"([16, 21, 40, 42], np.float64(22.30880513910285))","([16, 21, 40, 42], np.float64(0.02694447776066816))","([16, 21, 40, 42], np.float64(22.435736648993803))"
15,"([11, 19, 21, 41], np.float64(13.342508553332149))","([11, 19, 21, 41], np.float64(15.512765027861079))","([11, 19, 21, 41], np.float64(0.032727152459130125))"
16,"([4, 9, 19, 40], np.float64(22.892542274609173))","([4, 9, 19, 40], np.float64(0.09091480567466363))","([4, 9, 19, 40], np.float64(17.437530018795727))"
17,"([8, 18, 26, 27], np.float64(0.04763904615945969))","([8, 27], np.float64(48.56553654661846))","([8, 18, 26, 27], np.float64(0.07101418248210217))"
18,"([6, 31, 39, 48], np.float64(23.889101732740393))","([6, 31, 39, 48], np.float64(0.02125685000314404))","([6, 31, 39, 48], np.float64(0.047498133472733586))"
19,"([0, 2, 19, 32], np.float64(15.58922663545142))","([0, 2, 19, 32], np.float64(0.7940290105961718))","([0, 2, 19, 32], np.float64(0.3369013283691943))"
20,"([4, 7, 15, 28], np.float64(23.81857923384326))","([4, 7, 15, 28], np.float64(0.035115460266438775))","([4, 7, 15, 28], np.float64(14.226233760274932))"
21,"([13, 15, 30, 41], np.float64(13.07388753019922))","([13, 15, 30, 41], np.float64(0.04021337398900415))","([13, 15, 30, 41], np.float64(8.025313797835604))"
22,"([4, 6, 11, 46], np.float64(14.335336984697467))","([4, 6, 11, 46], np.float64(32.367621502297126))","([4, 6, 11, 46], np.float64(13.388368253299362))"
23,"([0, 6, 31, 42], np.float64(21.01108363502784))","([0, 6, 31, 42], np.float64(0.023478304074341105))","([0, 6, 31, 42], np.float64(18.410167311582036))"
24,"([1, 8, 14, 37], np.float64(22.042719513194374))","([1, 8, 14, 37], np.float64(0.7572562176979877))","([1, 8, 14, 37], np.float64(0.05714149885681894))"
25,"([2, 13, 20, 26], np.float64(15.034791698432869))","([2, 13, 20, 26], np.float64(0.03748319928558385))","([2, 13, 20, 26], np.float64(11.165634552371287))"
26,"([25, 38, 47, 48], np.float64(14.192728666292012))","([25, 38, 47, 48], np.float64(0.02807729062324278))","([25, 38, 47, 48], np.float64(0.05461450086771327))"
27,"([6, 9, 19, 44], np.float64(14.261855965055464))","([6, 9, 19, 44], np.float64(0.04918307277459182))","([6, 9, 19, 44], np.float64(8.382187349721997))"
28,"([19, 35, 38, 44], np.float64(22.650585861962732))","([19, 35, 38, 44], np.float64(0.03202505435618911))","([19, 35, 38, 44], np.float64(35.80645431596691))"
29,"([8, 14, 38, 41], np.float64(23.361984364854848))","([8, 14, 38, 41], np.float64(0.2729812123990267))","([8, 14, 38, 41], np.float64(19.422366704138483))"
30,"([20, 21, 34, 35], np.float64(21.012560770880917))","([20, 21, 34, 35], np.float64(0.022653909100918006))","([20, 21, 34, 35], np.float64(0.05400942918560389))"
31,"([13, 26, 28, 37], np.float64(16.078301944566682))","([13, 26, 28, 37], np.float64(0.12031676450498122))","([13, 26, 28, 37], np.float64(14.487379231867937))"
32,"([8, 9, 26, 37], np.float64(0.09094058573393826))","([8, 9, 26, 37], np.float64(0.047432497984019655))","([8, 37], np.float64(49.016111005853936))"
33,"([5, 23, 44, 45], np.float64(0.1074811446369364))","([5, 23, 44, 45], np.float64(0.01601407053799988))","([5, 23, 44, 45], np.float64(0.40352577861268457))"
34,"([2, 11, 21, 24], np.float64(0.12117196472145318))","([2, 11, 21, 24], np.float64(0.13059211416175007))","([2, 11, 21, 24], np.float64(0.019477638004765863))"
35,"([7, 30, 47, 49], np.float64(24.818869112870864))","([30, 49], np.float64(53.572091003264745))","([], np.float64(61.31194515923932))"
36,"([11, 17, 35, 41], np.float64(14.003427349371833))","([11, 17, 35, 41], np.float64(0.03095056731346025))","([11, 17, 35, 41], np.float64(0.0878556537825723))"
37,"([4, 15, 24, 44], np.float64(22.85240275311814))","([4, 15, 24, 44], np.float64(5.141242402112186))","([4, 15, 24, 44], np.float64(0.022913987849543047))"
38,"([20, 25, 26, 28], np.float64(13.732100417165068))","([20, 25, 26, 28], np.float64(37.01174972965333))","([20, 25, 26, 28], np.float64(10.877111096498073))"
39,"([5, 21, 25, 43], np.float64(20.897099534112648))","([5, 21, 25, 43], np.float64(0.24235010392414488))","([5, 21, 25, 43], np.float64(9.7161776865279))"
40,"([29, 33, 35, 44], np.float64(22.543724844156834))","([29, 33, 35, 44], np.float64(35.02906161878365))","([29, 33, 35, 44], np.float64(7.731100838178987))"
41,"([3, 6, 11, 14], np.float64(21.019803857868013))","([3, 6, 11, 14], np.float64(0.03153253768348739))","([], np.float64(58.52565500451522))"
42,"([6, 15, 43, 49], np.float64(13.254713720350166))","([6, 15, 43, 49], np.float64(21.945201988652865))","([6, 15, 43, 49], np.float64(0.061015942177213234))"
43,"([24, 30, 35, 45], np.float64(0.11263568123547346))","([24, 30, 35, 45], np.float64(0.016075252896682))","([], np.float64(55.36128594450104))"
44,"([16, 22, 38, 46], np.float64(22.168436281408628))","([16, 22, 38, 46], np.float64(15.551736050829236))","([16, 22, 38, 46], np.float64(0.03946437620231934))"
45,"([8, 12, 19, 26, 45], np.float64(23.418828016467288))","([8, 19, 26, 45], np.float64(0.017655483724530303))","([8, 19, 26, 45], np.float64(4.483976856933972))"
46,"([0, 10, 15, 16], np.float64(22.44425470705956))","([0, 10, 15, 16], np.float64(15.871275906255134))","([0, 10, 15, 16], np.float64(0.030319916465903082))"
47,"([1, 10, 13, 48], np.float64(22.668594849540153))","([1, 10, 13, 48], np.float64(0.03233103417960641))","([10, 48], np.float64(50.54510928558915))"
48,"([0, 20, 24, 42], np.float64(0.047402487170025986))","([0, 20, 24, 42], np.float64(0.022966754685440603))","([0, 20, 24, 42], np.float64(2.7118867257186285))"
49,"([0, 21, 26, 30], np.float64(0.009549976534939638))","([0, 21, 26, 30], np.float64(2.2204699033052946))","([21, 30], np.float64(50.30528584193051))"
