run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
32,"([8, 9, 26, 37], np.float64(23.20022889523033))","([8, 9, 26, 37], np.float64(0.023205711284333266))","([8, 9, 26, 37], np.float64(15.740957363790232))"
33,"([5, 23, 44, 45], np.float64(23.895491094473858))","([5, 23, 44, 45], np.float64(1.3861380305137347))","([5, 23, 44, 45], np.float64(15.95814179481519))"
34,"([2, 11, 21, 24], np.float64(20.25902645404821))","([2, 11, 21, 24], np.float64(12.944556208132234))","([], np.float64(51.890613589236565))"
35,"([7, 30, 47, 49], np.float64(15.818847047185688))","([7, 30, 47, 49], np.float64(0.02749909723877605))","([7, 30, 47, 49], np.float64(16.407005997704594))"
36,"([11, 17, 35, 41], np.float64(22.0288446860907))","([11, 17, 35, 41], np.float64(14.400273674004183))","([11, 41], np.float64(41.13923784064115))"
37,"([4, 15, 24, 44], np.float64(22.82807460873343))","([4, 15, 24, 44], np.float64(15.57731394299981))","([], np.float64(51.938143830462074))"
38,"([20, 25, 26, 28], np.float64(22.69446475448332))","([20, 25, 26, 28], np.float64(0.027567212337656924))","([20, 25, 26, 28], np.float64(11.79446626365313))"
39,"([5, 21, 25, 43], np.float64(38.76605451463735))","([5, 21, 25, 43], np.float64(3.3607423013703084))","([21, 25, 43], np.float64(36.33442858863981))"
40,"([29, 33, 35, 44], np.float64(22.71140704186412))","([29, 33, 35, 44], np.float64(0.027062821947546986))","([], np.float64(53.976083159954776))"
41,"([3, 6, 11, 14], np.float64(22.250311171711385))","([], np.float64(58.53208029298193))","([], np.float64(58.5031934017853))"
42,"([6, 15, 43, 49], np.float64(21.81345404356561))","([6, 15, 43, 49], np.float64(13.994140468288808))","([], np.float64(55.0588131350961))"
43,"([24, 30, 35, 45], np.float64(23.73095279227118))","([24, 30, 35, 45], np.float64(35.547617146058016))","([], np.float64(55.38975010367672))"
44,"([16, 22, 38, 46], np.float64(22.4013587256558))","([16, 22, 38, 46], np.float64(2.5988920121063264))","([38], np.float64(59.13848858031881))"
45,"([8, 19, 26, 45], np.float64(23.442581291608477))","([8, 19, 26, 45], np.float64(0.29493659418575974))","([], np.float64(61.29277383805807))"
46,"([0, 10, 15, 16], np.float64(22.554688900988772))","([0, 10, 15, 16], np.float64(0.16228080899407757))","([], np.float64(59.74077778256826))"
47,"([1, 10, 13, 48], np.float64(22.579009902580058))","([1, 10, 13, 48], np.float64(7.1525126515761315))","([1, 10, 13, 48], np.float64(13.615262973749479))"
48,"([0, 20, 24, 42], np.float64(21.529884394038973))","([0, 20, 24, 42], np.float64(38.14801460682886))","([0, 20, 24, 42], np.float64(13.17408551097515))"
49,"([0, 21, 26, 30], np.float64(23.114653203177184))","([0, 21, 26, 30], np.float64(6.19313781261852))","([0, 21, 26, 30], np.float64(23.006251489785615))"
