run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
12,"([7, 15, 38, 43], np.float64(23.977309925078202))","([7, 15, 38, 43], np.float64(0.04850476721342289))","([7, 15, 38, 43], np.float64(14.153754469741662))"
13,"([8, 10, 31, 41], np.float64(21.583731659766375))","([10, 31], np.float64(49.8091801243157))","([8, 10, 31, 41], np.float64(5.573732617471848))"
14,"([16, 21, 40, 42], np.float64(22.276335462167445))","([16, 21, 40, 42], np.float64(0.5895984379832957))","([], np.float64(59.64579984472343))"
15,"([11, 19, 21, 41], np.float64(14.234368053143015))","([11, 19, 21, 41], np.float64(7.089484778582451))","([11, 19, 21, 41], np.float64(11.075369816983438))"
16,"([4, 9, 19, 40], np.float64(32.92213727318156))","([4, 9, 19, 40], np.float64(0.027274906520992372))","([4, 9, 19, 40], np.float64(14.717121515822178))"
17,"([8, 18, 26, 27], np.float64(15.70494334812332))","([8, 18, 26, 27], np.float64(0.035956200578749764))","([8, 18, 26, 27], np.float64(14.155411827849562))"
18,"([6, 31, 39, 48], np.float64(14.120670827833747))","([6, 31, 39, 48], np.float64(0.024002107886471568))","([], np.float64(62.0357931974271))"
19,"([0, 2, 19, 32], np.float64(13.170335990015959))","([0, 2, 19, 32], np.float64(3.636376669090762))","([0, 2, 19, 32], np.float64(0.0782819693434283))"
20,"([4, 7, 15, 28], np.float64(23.022222382570938))","([4, 7, 15, 28], np.float64(0.029116889149055254))","([4, 7, 15, 28], np.float64(23.603997572857566))"
21,"([13, 15, 30, 41], np.float64(20.056095578692744))","([13, 15, 30, 41], np.float64(0.021141363825362417))","([], np.float64(53.117392739892786))"
22,"([4, 6, 11, 46], np.float64(20.427618476487595))","([4, 6, 11, 46], np.float64(0.015898948999009736))","([4, 6, 11, 46], np.float64(0.030722713165213092))"
23,"([0, 6, 31, 42], np.float64(20.987365813851465))","([0, 6, 31, 42], np.float64(0.032581436105133005))","([0, 6, 31, 42], np.float64(0.030240445273268933))"
24,"([1, 8, 14, 37], np.float64(22.31553498817157))","([1, 8, 14, 37], np.float64(4.454849504359313))","([1, 8, 14, 37], np.float64(1.882685586299061))"
25,"([2, 13, 20, 26], np.float64(23.532232479334954))","([2, 13, 20, 26], np.float64(0.031397445244554054))","([2, 13, 20, 26], np.float64(14.652398044591191))"
26,"([25, 38, 47, 48], np.float64(14.905665040005909))","([25, 38, 47, 48], np.float64(12.58919314982506))","([], np.float64(60.650811991144096))"
27,"([6, 9, 19, 44], np.float64(23.066455139361555))","([6, 9, 19, 44], np.float64(0.018963144147972004))","([6, 9, 19, 44], np.float64(17.079242464208335))"
28,"([19, 35, 38, 44], np.float64(14.936586912121983))","([19, 35, 38, 44], np.float64(0.025910279459522984))","([19, 35, 38, 44], np.float64(8.56962181233371))"
29,"([8, 14, 38, 41], np.float64(23.06641418349191))","([8, 14, 38, 41], np.float64(0.027974361357570147))","([8, 14, 38, 41], np.float64(10.729611840359473))"
30,"([20, 21, 34, 35], np.float64(13.87396510497618))","([20, 21, 34, 35], np.float64(35.537504738636315))","([20, 21, 34, 35], np.float64(0.6485156892127991))"
31,"([13, 26, 28, 37], np.float64(24.73432616541568))","([13, 26, 28, 37], np.float64(0.046847155105889715))","([], np.float64(66.04539166990193))"
32,"([8, 9, 26, 37], np.float64(22.89373802755143))","([8, 9, 26, 37], np.float64(5.4697331950598125))","([8, 9, 26, 37], np.float64(5.197080603344506))"
33,"([5, 23, 44, 45], np.float64(23.565166400825603))","([5, 23, 44, 45], np.float64(0.2589498941007771))","([5, 23, 44, 45], np.float64(1.3536231105290792))"
34,"([2, 11, 21, 24], np.float64(13.154562846868377))","([2, 11, 21, 24], np.float64(0.7893414586881495))","([2, 11, 21, 24], np.float64(5.217980077937146))"
35,"([7, 30, 47, 49], np.float64(24.850677654052838))","([7, 30, 47, 49], np.float64(18.18875971383642))","([], np.float64(61.29760528072367))"
36,"([11, 17, 35, 41], np.float64(14.015382674769493))","([11, 17, 35, 41], np.float64(0.016264730097408406))","([11, 17, 35, 41], np.float64(0.03603432462671745))"
37,"([4, 15, 24, 44], np.float64(0.15521199510938904))","([4, 15, 24, 44], np.float64(0.024083960440678467))","([15, 24], np.float64(41.66066041158148))"
38,"([20, 25, 26, 28], np.float64(22.32081121369894))","([20, 25, 26, 28], np.float64(16.783567480095698))","([26], np.float64(56.60585808799656))"
39,"([5, 21, 25, 43], np.float64(21.018876996396678))","([5, 21, 25, 43], np.float64(0.4373857928261245))","([5, 21, 25, 43], np.float64(0.09296092250391258))"
40,"([29, 33, 35, 44], np.float64(14.199580079089516))","([33, 35], np.float64(49.98284489416029))","([29, 33, 35, 44], np.float64(1.0783539788246141))"
41,"([3, 6, 11, 14], np.float64(22.05733616915565))","([3, 6, 11, 14], np.float64(0.1775237184135272))","([3, 6, 11, 14], np.float64(0.06581704906605898))"
42,"([6, 15, 43, 49], np.float64(13.28456685022281))","([6, 15, 43, 49], np.float64(17.541244107331018))","([6, 15, 43, 49], np.float64(11.978326485838133))"
43,"([24, 30, 35, 45], np.float64(23.867732216686353))","([24, 30, 35, 45], np.float64(0.07158008199847543))","([24, 30, 35, 45], np.float64(9.979359864040449))"
44,"([16, 22, 38, 46], np.float64(0.00964376935450035))","([16, 22, 38, 46], np.float64(0.01701300570604062))","([16, 22, 38, 46], np.float64(2.9977037768071795))"
45,"([8, 19, 26, 45], np.float64(23.554869850532086))","([8, 19, 26, 45], np.float64(7.737573153809085))","([8, 19, 26, 45], np.float64(0.05508695265493985))"
46,"([0, 10, 15, 16], np.float64(14.439002914102483))","([0, 10, 15, 16], np.float64(18.377424577332544))","([0, 10, 15, 16], np.float64(37.71618677421948))"
47,"([1, 10, 13, 48], np.float64(13.747750675780177))","([1, 10, 13, 48], np.float64(0.10840404177449708))","([1, 10, 13, 48], np.float64(9.447476147417426))"
48,"([0, 20, 24, 42], np.float64(14.01927727014979))","([0, 20, 24, 42], np.float64(6.186188768462559))","([0, 20, 24, 42], np.float64(0.06150583486404825))"
49,"([0, 21, 26, 30], np.float64(22.994402567645455))","([0, 21, 26, 30], np.float64(0.029368521017770752))","([0, 21, 26, 30], np.float64(16.258700209278786))"
