run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
32,"([8, 9, 26, 37], np.float64(21.37306487829341))","([8, 9, 26, 37], np.float64(23.337327205352448))","([8, 9, 26, 37], np.float64(0.09518731024605033))"
33,"([5, 23, 44, 45], np.float64(15.367655157766842))","([5, 23, 44, 45], np.float64(3.127925456714453))","([], np.float64(57.085987586884016))"
34,"([2, 11, 21, 24], np.float64(20.214945893112496))","([2, 11, 21, 24], np.float64(35.06957236867466))","([2, 11, 21, 24], np.float64(9.804396542474935))"
35,"([7, 30, 47, 49], np.float64(24.861915090925297))","([7, 30, 47, 49], np.float64(0.25293374919286943))","([7, 30, 47, 49], np.float64(1.1841074475559277))"
36,"([11, 17, 35, 41], np.float64(14.851634956838264))","([11, 17, 35, 41], np.float64(0.01160495966867543))","([11, 17, 35, 41], np.float64(1.0281869931095537))"
37,"([4, 15, 24, 44], np.float64(14.644764598172028))","([4, 15, 24, 44], np.float64(8.204614786632698))","([4, 15, 24, 44], np.float64(5.225825993562126))"
38,"([20, 25, 26, 28], np.float64(14.428408115709315))","([20, 25, 26, 28], np.float64(0.026908541661339897))","([20, 25, 26, 28], np.float64(11.553137603102895))"
39,"([5, 21, 25, 43], np.float64(20.649408107837736))","([5, 21, 25, 43], np.float64(0.026988101083689642))","([5, 21, 25, 43], np.float64(1.1615300464069196))"
40,"([29, 33, 35, 44], np.float64(22.571433329074228))","([29, 33, 35, 44], np.float64(18.248706928278917))","([29, 33, 35, 44], np.float64(20.000580976344068))"
41,"([3, 6, 11, 14], np.float64(12.871683863449743))","([3, 6, 11, 14], np.float64(0.013944942353125335))","([3, 6, 11, 14], np.float64(5.028689006137452))"
42,"([6, 15, 43, 49], np.float64(14.294794133436248))","([15, 43], np.float64(47.497286644696))","([6, 15, 43, 49], np.float64(11.108975782069662))"
43,"([24, 30, 35, 45], np.float64(15.288325459018344))","([24, 30, 35, 45], np.float64(0.019754692367750716))","([24, 30, 35, 45], np.float64(19.972052821437963))"
44,"([16, 22, 38, 46], np.float64(13.6904155845165))","([16, 22, 38, 46], np.float64(0.03323804206705469))","([16, 22, 38, 46], np.float64(10.272441682946072))"
45,"([8, 19, 26, 45], np.float64(23.293180674138494))","([8, 19, 26, 45], np.float64(0.03488990983224714))","([8, 19], np.float64(49.0873257193231))"
46,"([0, 10, 15, 16], np.float64(22.55643615249787))","([0, 10, 15, 16], np.float64(0.02346829267716042))","([], np.float64(59.738848216250766))"
47,"([1, 10, 13, 48], np.float64(14.005825455109498))","([1, 10, 13, 48], np.float64(0.11614814570230561))","([1, 10, 13, 48], np.float64(10.661860840549608))"
48,"([0, 20, 24, 42], np.float64(14.16695705224111))","([0, 20, 24, 42], np.float64(0.0315624862683831))","([0, 20, 24, 42], np.float64(8.905051228231189))"
49,"([0, 21, 26, 30], np.float64(23.01146839443696))","([0, 21, 26, 30], np.float64(0.020069493174807683))","([0, 21, 26, 30], np.float64(34.37477092381652))"
