run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
28,"([19, 35, 38, 44], np.float64(0.03658485276582117))","([19, 35, 38, 44], np.float64(5.673703161688453))","([], np.float64(54.5155999793829))"
29,"([8, 14, 38, 41], np.float64(23.428881233027163))","([8, 14, 38, 41], np.float64(10.270236422167294))","([], np.float64(56.71783599920849))"
30,"([20, 21, 34, 35], np.float64(37.58023085565328))","([20, 21, 34, 35], np.float64(0.11889149438849704))","([20, 21, 34, 35], np.float64(9.565399745591469))"
31,"([13, 26, 28, 37], np.float64(0.23750840386931152))","([13, 26, 28, 37], np.float64(0.018771972647309447))","([13, 26, 28, 37], np.float64(5.352213455550983))"
32,"([8, 9, 26, 37], np.float64(23.113623009684265))","([8, 9, 26, 37], np.float64(8.370596099129035))","([8, 9, 26, 37], np.float64(15.812452837101551))"
33,"([5, 23, 44, 45], np.float64(23.640821731890544))","([5, 23, 44, 45], np.float64(39.79914845722743))","([5, 23, 44, 45], np.float64(16.552195199688803))"
34,"([2, 11, 21, 24], np.float64(12.727271313273246))","([2, 11, 21, 24], np.float64(0.07132670856769298))","([2, 11, 21, 24], np.float64(7.731325772436998))"
35,"([7, 30, 47, 49], np.float64(16.236423994281388))","([7, 30, 47, 49], np.float64(24.29932752011174))","([7, 30, 47, 49], np.float64(10.19004711801898))"
36,"([11, 17, 35, 41], np.float64(22.377744156631984))","([11, 17, 35, 41], np.float64(14.871540242614575))","([11, 41], np.float64(41.447236028554656))"
37,"([4, 15, 24, 44], np.float64(14.12217844604039))","([4, 15, 24, 44], np.float64(0.26081153376680316))","([], np.float64(51.94138024428942))"
38,"([20, 25, 26, 28], np.float64(22.360521908473288))","([20, 25, 26, 28], np.float64(11.38555835513918))","([20, 25, 26, 28], np.float64(37.063796060384924))"
39,"([5, 21, 25, 43], np.float64(21.349137881369135))","([5, 21, 25, 43], np.float64(6.255370118669812))","([], np.float64(60.841848146562484))"
40,"([29, 33, 35, 44], np.float64(22.64765325983091))","([29, 33, 35, 44], np.float64(0.02561767405799204))","([], np.float64(53.974694620607536))"
41,"([3, 6, 11, 14], np.float64(22.01808856203172))","([3, 6, 11, 14], np.float64(0.01984605793618229))","([3, 6, 11, 14], np.float64(35.5523270335979))"
42,"([6, 15, 43, 49], np.float64(21.34289665644166))","([6, 15, 43, 49], np.float64(21.260166160104223))","([6, 15, 43, 49], np.float64(9.632124205441766))"
43,"([24, 30, 35, 45], np.float64(14.921710487402855))","([24, 30, 35, 45], np.float64(11.264383802304383))","([24, 30, 35, 45], np.float64(5.129317603714685))"
44,"([16, 22, 38, 46], np.float64(22.029984134450775))","([16, 22, 38, 46], np.float64(0.3510652257192456))","([16, 22, 38, 46], np.float64(11.471522941375243))"
45,"([8, 19, 26, 45], np.float64(14.343093457594474))","([8, 19, 26, 45], np.float64(8.032465507614193))","([], np.float64(61.30989284020009))"
46,"([0, 10, 15, 16], np.float64(22.563132826363617))","([0, 10, 15, 16], np.float64(10.975937731130271))","([0, 10, 15, 16], np.float64(1.734627718585834))"
47,"([1, 10, 13, 48], np.float64(22.533198410377853))","([1, 10, 13, 48], np.float64(10.760896107280935))","([], np.float64(59.0446934612172))"
48,"([0, 20, 24, 42], np.float64(0.09710465035753674))","([0, 20, 24, 42], np.float64(8.08842154906182))","([0, 20, 24, 42], np.float64(10.854804150799167))"
49,"([0, 21, 26, 30], np.float64(23.308283141447603))","([0, 21, 26, 30], np.float64(2.4410649009986587))","([0, 21, 26, 30], np.float64(10.728252368180385))"
