run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
30,"([20, 21, 34, 35], np.float64(21.700375232838542))","([20, 21, 34, 35], np.float64(0.24390720107196773))","([20, 21, 34, 35], np.float64(11.945786698559083))"
31,"([13, 26, 28, 37], np.float64(25.109610763992347))","([13, 26, 28, 37], np.float64(19.48879310848315))","([], np.float64(65.66534942333296))"
32,"([8, 9, 26, 37], np.float64(23.125813139056262))","([8, 9, 26, 37], np.float64(19.8237187762562))","([], np.float64(62.139935313110605))"
33,"([5, 23, 44, 45], np.float64(41.11207032409098))","([5, 23, 44, 45], np.float64(11.373253184229895))","([], np.float64(57.086154202423984))"
34,"([2, 11, 21, 24], np.float64(20.33858805248853))","([2, 11, 21, 24], np.float64(0.8286855655069392))","([], np.float64(51.88343820429479))"
35,"([7, 30, 47, 49], np.float64(16.08540807727376))","([7, 30, 47, 49], np.float64(12.283142904325453))","([7], np.float64(58.64607646058391))"
36,"([11, 17, 35, 41], np.float64(22.554255321457866))","([11, 17, 35, 41], np.float64(35.608242427238615))","([11, 41], np.float64(40.820581626488625))"
37,"([4, 15, 24, 44], np.float64(22.60130075039948))","([], np.float64(51.98279738419867))","([], np.float64(51.98876352816063))"
38,"([20, 25, 26, 28], np.float64(22.601541542506553))","([20, 25, 26, 28], np.float64(15.534106714873069))","([20, 25, 26, 28], np.float64(13.96875342733774))"
39,"([5, 21, 25, 43], np.float64(21.386099311038958))","([5, 21, 25, 43], np.float64(36.559355383269185))","([], np.float64(60.82950572773347))"
40,"([29, 33, 35, 44], np.float64(22.729892704564783))","([29, 33, 35, 44], np.float64(34.64711430890094))","([], np.float64(53.98275297572902))"
41,"([3, 6, 11, 14], np.float64(21.997464061434474))","([3, 6, 11, 14], np.float64(8.951985467285915))","([], np.float64(58.6939399323001))"
42,"([6, 15, 43, 49], np.float64(39.43828069880873))","([6, 15, 43, 49], np.float64(10.935340201683799))","([], np.float64(55.1039359189747))"
43,"([24, 30, 35, 45], np.float64(24.053944670587256))","([], np.float64(55.34816275750955))","([], np.float64(55.34900578907068))"
44,"([16, 22, 38, 46], np.float64(22.467340183781438))","([16, 22, 38, 46], np.float64(10.301146201525007))","([16, 22, 38, 46], np.float64(10.683157514714033))"
45,"([8, 19, 26, 45], np.float64(14.81107949822474))","([8, 19, 26, 45], np.float64(23.293880392978085))","([8, 19, 26, 45], np.float64(7.611388860947618))"
46,"([0, 10, 15, 16], np.float64(22.55351811344257))","([0, 10, 15, 16], np.float64(0.09765183553000731))","([15], np.float64(56.108959099005))"
47,"([1, 10, 13, 48], np.float64(22.783071630085825))","([1, 10, 13, 48], np.float64(14.87370242543256))","([], np.float64(59.01360825850503))"
48,"([0, 20, 24, 42], np.float64(39.89167621810277))","([0, 20, 24, 42], np.float64(14.255041522456631))","([], np.float64(62.26520977258458))"
49,"([0, 21, 26, 30], np.float64(22.99670924231557))","([0, 21, 26, 30], np.float64(10.962365195939942))","([], np.float64(55.20788579849605))"
