run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
28,"([19, 35, 38, 44], np.float64(14.510127302015071))","([19, 35, 38, 44], np.float64(0.02061457027230332))","([19, 35, 38, 44], np.float64(15.124073842816404))"
29,"([8, 14, 38, 41], np.float64(42.61704262236423))","([14, 41], np.float64(43.59369609848547))","([8, 14, 38, 41], np.float64(8.98431015800096))"
30,"([20, 21, 34, 35], np.float64(21.546815828065277))","([20, 21, 34, 35], np.float64(34.314736554075004))","([], np.float64(54.75640866812767))"
31,"([13, 26, 28, 37], np.float64(24.73368673753083))","([13, 26, 28, 37], np.float64(0.029818574846490583))","([13, 26, 28, 37], np.float64(11.476515816946238))"
32,"([8, 9, 26, 37], np.float64(14.94619999068003))","([8, 9, 26, 37], np.float64(0.014762904872163222))","([8, 9, 26, 37], np.float64(1.8512596910397987))"
33,"([5, 23, 44, 45], np.float64(23.43664182797962))","([5, 23, 44, 45], np.float64(4.746026728935663))","([5, 23, 44, 45], np.float64(11.040889175376208))"
34,"([2, 11, 21, 24], np.float64(20.04876760600923))","([2, 11, 21, 24], np.float64(0.029144985731889717))","([], np.float64(51.91034648789917))"
35,"([7, 30, 47, 49], np.float64(24.844247634784896))","([7, 30, 47, 49], np.float64(10.226022059601895))","([7, 30, 47, 49], np.float64(12.537293017407835))"
36,"([11, 17, 35, 41], np.float64(22.30036992223491))","([11, 17, 35, 41], np.float64(0.026960657632991842))","([11, 17, 35, 41], np.float64(0.11198500473601676))"
37,"([4, 15, 24, 44], np.float64(15.064521818235955))","([4, 15, 24, 44], np.float64(0.5315859729823621))","([4, 15, 24, 44], np.float64(0.053729738500277964))"
38,"([20, 25, 26, 28], np.float64(20.812059367364107))","([20, 25, 26, 28], np.float64(0.03166463503486062))","([20, 25, 26, 28], np.float64(12.497175609271439))"
39,"([5, 21, 25, 43], np.float64(21.267394445335807))","([5, 21, 25, 43], np.float64(0.01321996895024309))","([5, 21, 25, 43], np.float64(20.865050771193175))"
40,"([29, 33, 35, 44], np.float64(22.802099800088975))","([29, 33, 35, 44], np.float64(0.1858391956414467))","([], np.float64(53.97256025473545))"
41,"([3, 6, 11, 14], np.float64(0.052946075364102695))","([3, 6, 11, 14], np.float64(35.78780048135052))","([3, 6, 11, 14], np.float64(0.02407942347708158))"
42,"([6, 15, 43, 49], np.float64(21.807697381433734))","([6, 15, 43, 49], np.float64(0.023572726277965788))","([6, 15, 43, 49], np.float64(0.0520482106946846))"
43,"([24, 30, 35, 45], np.float64(0.09003604028418413))","([24, 30, 35, 45], np.float64(0.07142815430908536))","([24, 30, 35, 45], np.float64(1.7878129731592698))"
44,"([16, 22, 38, 46], np.float64(22.364998590474666))","([16, 22, 38, 46], np.float64(5.564843685099766))","([16, 22, 38, 46], np.float64(21.725767969648803))"
45,"([8, 19, 26, 45], np.float64(23.305601917390348))","([8, 19, 26, 45], np.float64(0.02661698635987465))","([8, 19, 26, 45], np.float64(0.07058749585919977))"
46,"([0, 10, 15, 16], np.float64(22.564364383529664))","([0, 10, 15, 16], np.float64(0.028743725466402876))","([0, 10, 15, 16], np.float64(11.405900820593706))"
47,"([1, 10, 13, 48], np.float64(13.785796234032313))","([1, 10, 13, 48], np.float64(7.3265086923307425))","([1, 10, 13, 48], np.float64(21.35859025911187))"
48,"([0, 20, 24, 42], np.float64(21.346498574602215))","([0, 20, 24, 42], np.float64(0.0173737361922092))","([0, 20, 24, 42], np.float64(2.7678585968764424))"
49,"([0, 21, 26, 30], np.float64(23.133695984212974))","([0, 21, 26, 30], np.float64(0.030315654784499577))","([0, 21, 26, 30], np.float64(0.0651902389020089))"
