run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
21,"([13, 15, 30, 41], np.float64(12.919204615174625))","([13, 15, 30, 41], np.float64(10.344234729834156))","([], np.float64(53.146549208124334))"
22,"([4, 6, 11, 46], np.float64(22.5945899204949))","([4, 6, 11, 46], np.float64(0.060057814808446824))","([], np.float64(54.44195771373782))"
23,"([0, 6, 31, 42], np.float64(0.07956179873290449))","([0, 6, 31, 42], np.float64(4.553317546299601))","([0], np.float64(53.074171601861075))"
24,"([1, 8, 14, 37], np.float64(22.394793627669205))","([1, 8, 14, 37], np.float64(0.8233602969107059))","([], np.float64(57.966885330991936))"
25,"([2, 13, 20, 26], np.float64(23.301503981670365))","([2, 13, 20, 26], np.float64(12.624338241701643))","([13], np.float64(59.70451358797544))"
26,"([25, 38, 47, 48], np.float64(22.097353848435304))","([25, 38, 47, 48], np.float64(0.02832144105914572))","([25, 48], np.float64(45.5743023112803))"
27,"([6, 9, 19, 44], np.float64(23.145178866573755))","([6, 9, 19, 44], np.float64(0.021768223677848128))","([], np.float64(52.541335060873806))"
28,"([19, 35, 38, 44], np.float64(14.821295912558387))","([19, 35, 38, 44], np.float64(17.01880007302268))","([19, 35, 38, 44], np.float64(13.520494155647901))"
29,"([8, 14, 38, 41], np.float64(14.07205374606524))","([8, 14, 38, 41], np.float64(16.75424568571135))","([], np.float64(56.710097767668366))"
30,"([20, 21, 34, 35], np.float64(21.46862691489765))","([20, 21, 34, 35], np.float64(14.70943638940412))","([], np.float64(54.76434207463123))"
31,"([13, 26, 28, 37], np.float64(25.013984981036444))","([13, 26, 28, 37], np.float64(8.477918129419592))","([], np.float64(65.6647367962687))"
32,"([8, 9, 26, 37], np.float64(23.135173991852238))","([8, 9, 26, 37], np.float64(22.868244126842118))","([], np.float64(62.139797604701435))"
33,"([5, 23, 44, 45], np.float64(22.21456646832035))","([5, 23, 44, 45], np.float64(0.08192211200998287))","([5, 23, 44, 45], np.float64(11.604885579026266))"
34,"([2, 11, 21, 24], np.float64(12.846480640897145))","([2, 11, 21, 24], np.float64(6.59481715123636))","([11], np.float64(49.88033771644438))"
35,"([7, 30, 47, 49], np.float64(24.95179114582405))","([7, 30, 47, 49], np.float64(8.11903498950885))","([7, 30, 47, 49], np.float64(13.953783451678056))"
36,"([11, 17, 35, 41], np.float64(22.36529026694082))","([11, 17, 35, 41], np.float64(0.03945019379412527))","([], np.float64(53.10985254751297))"
37,"([4, 15, 24, 44], np.float64(22.95973805945475))","([4, 15, 24, 44], np.float64(17.58120553498753))","([15, 24], np.float64(46.8112986509786))"
38,"([20, 25, 26, 28], np.float64(41.35695206501981))","([20, 25, 26, 28], np.float64(5.747327619288539))","([], np.float64(58.08926003507271))"
39,"([5, 21, 25, 43], np.float64(21.28591929335171))","([5, 21, 25, 43], np.float64(20.773402812286818))","([], np.float64(60.84290464305242))"
40,"([29, 33, 35, 44], np.float64(22.701353278328583))","([29, 33, 35, 44], np.float64(13.327281208373789))","([], np.float64(53.977583959079915))"
41,"([3, 6, 11, 14], np.float64(12.985394815094644))","([3, 6, 11, 14], np.float64(22.578900528755433))","([6, 11], np.float64(46.4381916027823))"
42,"([6, 15, 43, 49], np.float64(21.506955094744203))","([6, 15, 43, 49], np.float64(8.49455404016294))","([6, 15, 43, 49], np.float64(18.859385907445276))"
43,"([24, 30, 35, 45], np.float64(24.02367191102538))","([24, 30, 35, 45], np.float64(4.58781399725583))","([24, 30, 35, 45], np.float64(13.547096250867172))"
44,"([16, 22, 38, 46], np.float64(22.446734306754465))","([16, 22, 38, 46], np.float64(9.718706172972132))","([16, 22, 38, 46], np.float64(16.376164083135595))"
45,"([8, 19, 26, 45], np.float64(23.42983716427251))","([8, 19, 26, 45], np.float64(13.496461398910917))","([8, 19], np.float64(49.63760062945857))"
46,"([0, 10, 15, 16], np.float64(22.575287877136557))","([0, 10, 15, 16], np.float64(6.022629686065721))","([], np.float64(59.739948348512215))"
47,"([1, 10, 13, 48], np.float64(22.78088400452785))","([1, 10, 13, 48], np.float64(1.8912895807192553))","([], np.float64(58.99420327675889))"
48,"([0, 20, 24, 42], np.float64(21.254210692150412))","([0, 20, 24, 42], np.float64(10.485411234220662))","([], np.float64(62.26251832756778))"
49,"([0, 21, 26, 30], np.float64(23.06376973607126))","([0, 21, 26, 30], np.float64(36.98663506378234))","([], np.float64(55.315428993859015))"
