run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
24,"([1, 8, 14, 37], np.float64(22.352535989334804))","([1, 8, 14, 37], np.float64(0.027851179927897603))","([1, 8, 14, 37], np.float64(0.039743045275374894))"
25,"([2, 13, 20, 26], np.float64(23.54093022281903))","([2, 13, 20, 26], np.float64(0.013726615467454042))","([2, 13, 20, 26], np.float64(0.044598747467289625))"
26,"([25, 38, 47, 48], np.float64(13.599790842797564))","([25, 38, 47, 48], np.float64(0.029506797580617986))","([25, 38, 47, 48], np.float64(0.06709040966116935))"
27,"([6, 9, 19, 44], np.float64(0.029891994084393404))","([6, 9, 19, 44], np.float64(3.159322390509529))","([6], np.float64(50.88667261619463))"
28,"([19, 35, 38, 44], np.float64(21.522700452550602))","([19, 35, 38, 44], np.float64(0.030485140705975966))","([19, 35, 38, 44], np.float64(14.947807740572403))"
29,"([8, 14, 38, 41], np.float64(14.549319053466522))","([8, 14, 38, 41], np.float64(1.934501048921002))","([8, 14, 38, 41], np.float64(6.447244730482807))"
30,"([20, 21, 34, 35], np.float64(13.54566706704492))","([20, 21, 34, 35], np.float64(0.024184219529827314))","([20, 21, 34, 35], np.float64(13.104413138944903))"
31,"([13, 26, 28, 37], np.float64(15.988112621445557))","([13, 26, 28, 37], np.float64(0.03139643624270003))","([13, 26, 28, 37], np.float64(18.11099678223947))"
32,"([8, 9, 26, 37], np.float64(22.677052628336074))","([8, 9, 26, 37], np.float64(17.211876260149207))","([8, 9, 26, 37], np.float64(1.1023238342769022))"
33,"([5, 23, 44, 45], np.float64(23.750482955315682))","([5, 23, 44, 45], np.float64(18.024914087857017))","([5, 23, 44, 45], np.float64(0.8048758157274345))"
34,"([2, 11, 21, 24], np.float64(20.189486149117226))","([2, 11, 21, 24], np.float64(0.02317893326140498))","([2, 11, 21, 24], np.float64(33.64915523969571))"
35,"([7, 30, 47, 49], np.float64(16.028878120295463))","([7, 30, 47, 49], np.float64(6.861334063897614))","([], np.float64(61.32966593271996))"
36,"([11, 17, 35, 41], np.float64(22.1520170240604))","([11, 17, 35, 41], np.float64(0.021623344568349585))","([11, 17, 35, 41], np.float64(0.10243890443606296))"
37,"([4, 15, 24, 44], np.float64(22.817945797746606))","([4, 15, 24, 44], np.float64(1.5376852278053634))","([4, 15, 24, 44], np.float64(7.267023982702257))"
38,"([20, 25, 26, 28], np.float64(13.68323364773787))","([20, 25, 26, 28], np.float64(0.02325287633355918))","([20, 25, 26, 28], np.float64(7.767327991754439))"
39,"([5, 21, 25, 43], np.float64(13.302878476600307))","([5, 21, 25, 43], np.float64(8.741401209102083))","([5, 21, 25, 43], np.float64(10.240242273430825))"
40,"([29, 33, 35, 44], np.float64(22.36808088366162))","([29, 33, 35, 44], np.float64(0.026319668029594016))","([29, 33, 35, 44], np.float64(9.014758782554377))"
41,"([3, 6, 11, 14], np.float64(12.977844581329922))","([3, 6, 11, 14], np.float64(14.465185776917856))","([3, 6, 11, 14], np.float64(0.03688709219186829))"
42,"([6, 15, 43, 49], np.float64(21.809132018305185))","([6, 15, 43, 49], np.float64(0.030390685920405024))","([6, 15, 43, 49], np.float64(1.6774579832955292))"
43,"([24, 30, 35, 45], np.float64(23.804945969971655))","([24, 30, 35, 45], np.float64(0.02962832673784357))","([24, 30, 35, 45], np.float64(9.627158592008502))"
44,"([16, 22, 38, 46], np.float64(22.283057142884886))","([16, 22, 38, 46], np.float64(0.628001077826389))","([16, 22, 38, 46], np.float64(13.06768807817439))"
45,"([8, 19, 26, 45], np.float64(23.271093866627783))","([8, 19, 26, 45], np.float64(38.97726379715151))","([8, 19, 26, 45], np.float64(0.06336584249345674))"
46,"([0, 10, 15, 16], np.float64(14.970407576118399))","([0, 10, 15, 16], np.float64(0.0406755278263395))","([0, 10, 15, 16], np.float64(0.12379430948164594))"
47,"([1, 10, 13, 48], np.float64(13.83032843187607))","([1, 10, 13, 48], np.float64(0.09080099167119403))","([], np.float64(59.016634700653306))"
48,"([0, 20, 24, 42], np.float64(21.456798550288674))","([0, 20, 24, 42], np.float64(1.7903066344655623))","([0, 20, 24, 42], np.float64(21.461671587129622))"
49,"([0, 21, 26, 30], np.float64(22.66353793142145))","([0, 21, 26, 30], np.float64(15.384514421040835))","([0, 21, 26, 30], np.float64(0.06863159860769175))"
