run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
18,"([6, 31, 39, 48], np.float64(13.676002748615595))","([6, 31, 39, 48], np.float64(0.026470226178744515))","([6, 31, 39, 48], np.float64(2.5477707142186805))"
19,"([0, 2, 19, 32], np.float64(22.6093713249059))","([0, 2, 19, 32], np.float64(0.7854062672258912))","([0, 2, 19, 32], np.float64(12.679915772700125))"
20,"([4, 7, 15, 28], np.float64(15.011973939259924))","([4, 7, 15, 28], np.float64(0.026059939989777695))","([4, 7, 15, 28], np.float64(20.500941893051305))"
21,"([13, 15, 30, 41], np.float64(20.20037176966038))","([13, 15, 30, 41], np.float64(18.329231013755983))","([13, 15, 30, 41], np.float64(9.469398619540403))"
22,"([4, 6, 11, 46], np.float64(22.230936263008424))","([4, 46], np.float64(39.09840238262166))","([], np.float64(54.44117699379068))"
23,"([0, 6, 31, 42], np.float64(0.08101551274738979))","([0, 6, 31, 42], np.float64(19.00568146269837))","([6, 42], np.float64(42.71982228163503))"
24,"([1, 8, 14, 37], np.float64(22.29831105700229))","([1, 8, 14, 37], np.float64(0.023145590427802454))","([1, 8, 14, 37], np.float64(36.62586324138249))"
25,"([2, 13, 20, 26], np.float64(0.12336936489449297))","([2, 13, 20, 26], np.float64(0.031163359621940334))","([2, 13, 20, 26], np.float64(6.716830936050899))"
26,"([25, 38, 47, 48], np.float64(21.57623842892777))","([25, 38, 47, 48], np.float64(0.031269595904972684))","([25, 38, 47, 48], np.float64(5.5671241911636455))"
27,"([6, 9, 19, 44], np.float64(14.01666206863592))","([6, 9, 19, 44], np.float64(0.022939914147824578))","([6, 9, 19, 44], np.float64(0.04554128363282618))"
28,"([19, 35, 38, 44], np.float64(14.454630726392002))","([19, 35, 38, 44], np.float64(0.032418130773509884))","([19, 35, 38, 44], np.float64(0.1204484217650687))"
29,"([8, 14, 38, 41], np.float64(23.371887599878765))","([8, 14, 38, 41], np.float64(0.021109940154840415))","([8, 38], np.float64(51.29660773199727))"
30,"([20, 21, 34, 35], np.float64(21.05535012692791))","([20, 21, 34, 35], np.float64(6.8374969286626746))","([20, 21, 34, 35], np.float64(0.025215003475037058))"
31,"([13, 26, 28, 37], np.float64(16.002938505961524))","([13, 26, 28, 37], np.float64(0.13310165065578616))","([13, 26, 28, 37], np.float64(0.09526150645660121))"
32,"([8, 9, 26, 37], np.float64(23.194726604306204))","([8, 9, 26, 37], np.float64(0.22671642479103116))","([8, 9, 26, 37], np.float64(0.034475230219548125))"
33,"([5, 23, 44, 45], np.float64(23.568366409629295))","([5, 23, 44, 45], np.float64(3.165145417401427))","([5, 23, 44, 45], np.float64(0.09638095580196386))"
34,"([2, 11, 21, 24], np.float64(12.654250877081191))","([2, 11, 21, 24], np.float64(0.025780328677558487))","([2, 11, 21, 24], np.float64(10.728407040948387))"
35,"([7, 30, 47, 49], np.float64(24.85127473951431))","([7, 30, 47, 49], np.float64(12.275124700047655))","([7, 47], np.float64(48.16661415100786))"
36,"([11, 17, 35, 41], np.float64(20.879045230886156))","([11, 17, 35, 41], np.float64(0.7851649082570643))","([11, 17, 35, 41], np.float64(0.07540716331536924))"
37,"([4, 15, 24, 44], np.float64(22.525165399468673))","([4, 15, 24, 44], np.float64(8.09013588448009))","([4, 15, 24, 44], np.float64(0.03546170237655835))"
38,"([20, 25, 26, 28], np.float64(22.259350391173342))","([20, 25, 26, 28], np.float64(6.754839379665738))","([], np.float64(58.12913163259066))"
39,"([5, 21, 25, 43], np.float64(21.2698024084564))","([5, 21, 25, 43], np.float64(0.05355763067521764))","([5, 21, 25, 43], np.float64(5.797021213300467))"
40,"([29, 33, 35, 44], np.float64(14.005347063240603))","([29, 33, 35, 44], np.float64(0.025494329404512114))","([29, 33, 35, 44], np.float64(9.774136263783847))"
41,"([3, 6, 11, 14], np.float64(15.024264485549258))","([3, 6, 11, 14], np.float64(0.027376761361624063))","([3, 6, 11, 14], np.float64(10.564915209451978))"
42,"([6, 15, 43, 49], np.float64(14.28753714611375))","([6, 15, 43, 49], np.float64(0.09653613044713573))","([15, 43], np.float64(40.377070618890194))"
43,"([24, 30], np.float64(45.12370423766433))","([24, 30, 35, 45], np.float64(0.019144405445291845))","([24, 30, 35, 45], np.float64(0.05316089703607201))"
44,"([16, 22, 38, 46], np.float64(14.246161207712003))","([16, 22, 38, 46], np.float64(22.057024041449832))","([16, 22, 38, 46], np.float64(5.810827642600587))"
45,"([8, 19, 26, 45], np.float64(13.927127304638034))","([8, 19, 26, 45], np.float64(0.014996116610369661))","([8, 19, 26, 45], np.float64(12.790984614081674))"
46,"([0, 10, 15, 16], np.float64(22.57539767277331))","([0, 10, 15, 16], np.float64(0.024680635605284506))","([0, 10, 15, 16], np.float64(4.786474917959036))"
47,"([1, 10, 13, 48], np.float64(22.68124669416732))","([1, 10, 13, 48], np.float64(0.034956145054237296))","([1, 10, 13, 48], np.float64(0.05646476365429379))"
48,"([0, 20, 24, 42], np.float64(0.12808900015513255))","([20, 42], np.float64(46.00638082111768))","([0, 20, 24, 42], np.float64(37.051360682963846))"
49,"([0, 21, 26, 30], np.float64(14.490036590229764))","([0, 21, 26, 30], np.float64(0.02433003557662704))","([0, 21, 26, 30], np.float64(9.671720467619938))"
